disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd
2020,5/2/2020,4/20/2020,self,ECL,Ecolab Inc.,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016523.pdf,FALSE
2020,5/2/2020,4/20/2020,self,ECL,Ecolab Inc.,sale_full,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016523.pdf,FALSE
2020,5/2/2020,4/17/2020,self,SH,ProShares Short S&P500,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016523.pdf,FALSE
2020,5/2/2020,4/17/2020,self,BX,The Blackstone Group Inc. Class A,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016523.pdf,FALSE
2020,5/2/2020,4/17/2020,self,DEACU,Diamond Eagle Acquisition Corp. - unit,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016524.pdf,FALSE
2020,5/2/2020,4/20/2020,self,DEACU,Diamond Eagle Acquisition Corp. - unit,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016524.pdf,FALSE
2020,5/2/2020,4/21/2020,self,DEACU,Diamond Eagle Acquisition Corp. - unit,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016524.pdf,FALSE
2020,5/2/2020,4/17/2020,self,SH,ProShares Short S&P500,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016524.pdf,TRUE
2020,5/2/2020,4/17/2020,self,BX,The Blackstone Group Inc. Class A,purchase,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016524.pdf,FALSE
2020,5/2/2020,3/31/2020,,MMM,3M Company,sale_full,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,3/24/2020,,MO,"Altria Group, Inc.",sale_full,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,3/31/2020,,BAC,Bank of America Corporation,purchase,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,3/10/2020,,BRK.B,Berkshire Hathaway Inc. New,sale_partial,"$15,001 - $50,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,3/31/2020,,BA,Boeing Company,sale_full,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,3/10/2020,,CGC,Canopy Growth Corporation,sale_full,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,3/11/2020,,CSCO,"Cisco Systems, Inc.",sale_partial,"$15,001 - $50,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,3/31/2020,,C,"Citigroup, Inc.",sale_full,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,3/31/2020,,COP,ConocoPhillips,purchase,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,3/19/2020,,COST,Costco Wholesale Corporation,purchase,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,3/23/2020,,CCI,Crown Castle International Corp.,sale_full,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,3/31/2020,,XOM,Exxon Mobil Corporation,purchase,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,3/31/2020,,HON,Honeywell International Inc.,purchase,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,4/6/2020,,LHCG,LHC Group - Common Stock,sale_partial,"$100,001 - $250,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,TRUE
2020,5/2/2020,3/19/2020,,TMO,Thermo Fisher Scientific Inc,purchase,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,5/2/2020,3/10/2020,,USB,U.S. Bancorp,sale_partial,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016440.pdf,FALSE
2020,6/1/2020,3/25/2020,,BA,Boeing Company,purchase,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016694.pdf,FALSE
2020,6/1/2020,3/25/2020,,CIM,Chimera Investment Corporation,purchase,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016694.pdf,FALSE
2020,6/1/2020,3/26/2020,,FEI,First Trust MLP and Energy Income Fund Common Shares of Beneficial Interest,purchase,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016694.pdf,FALSE
2020,6/1/2020,3/25/2020,,PSX,Phillips 66,purchase,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016694.pdf,FALSE
2020,6/1/2020,3/26/2020,,UAL,"United Airlines Holdings, Inc.",purchase,"$1,001 - $15,000",Hon. Michael K. Simpson,ID02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016694.pdf,FALSE
2022,3/7/2022,2/22/2022,,AMD,Advanced Micro Devices,purchase,"$1,001 - $15,000",Hon. Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020568.pdf,FALSE
2022,3/7/2022,2/22/2022,,AFL,ALFAC Incorporated,purchase,"$1,001 - $15,000",Hon. Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020568.pdf,FALSE
2022,3/7/2022,2/22/2022,,AMGN,Amgen Inc,purchase,"$1,001 - $15,000",Hon. Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020568.pdf,FALSE
2022,3/7/2022,2/22/2022,,ADP,Automatic Data Processing Inc,purchase,"$1,001 - $15,000",Hon. Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020568.pdf,FALSE
2022,3/7/2022,2/22/2022,,CAT,Caterpillar Inc,purchase,"$1,001 - $15,000",Hon. Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020568.pdf,FALSE
2022,3/7/2022,2/22/2022,,CVX,Chevron Corporation,purchase,"$1,001 - $15,000",Hon. Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020568.pdf,FALSE
2022,3/7/2022,2/22/2022,,CLX,Clorox Company,purchase,"$1,001 - $15,000",Hon. Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020568.pdf,FALSE
2022,3/7/2022,2/22/2022,,LMT,Lockheed Martin Corporation,purchase,"$1,001 - $15,000",Hon. Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020568.pdf,FALSE
2022,3/7/2022,2/22/2022,,NEE,NextEra Energy Inc,purchase,"$1,001 - $15,000",Hon. Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020568.pdf,FALSE
2022,3/7/2022,2/22/2022,,WBA,Walgreens Boots Alliance Inc,purchase,"$1,001 - $15,000",Hon. Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020568.pdf,FALSE
2022,3/7/2022,2/15/2022,,KKR,KKR & Company Inc 6% MCONV PFD 6%,purchase,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020474.pdf,FALSE
2022,3/7/2022,2/15/2022,self,KKR,KKR & Company Inc 6% MCONV PFD 6%,purchase,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020474.pdf,FALSE
2022,3/7/2022,2/15/2022,self,KRR,KKR & Company Inc 6% MCONV PFD 6%,purchase,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020474.pdf,FALSE
2022,3/7/2022,2/24/2022,self,LMT,Lockheed Martin Corporation,sale_partial,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020474.pdf,FALSE
2022,3/7/2022,2/10/2022,self,LMT,Lockheed Martin Corporation,sale_partial,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020474.pdf,FALSE
2022,3/7/2022,2/28/2022,self,PYPL,PayPal Holdings Inc,purchase,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020474.pdf,FALSE
2022,3/7/2022,2/28/2022,,PYPL,PayPal Holdings Inc,purchase,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020474.pdf,FALSE
2022,3/7/2022,2/28/2022,self,PYPL,PayPal Holdings Inc,purchase,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020474.pdf,FALSE
2022,3/7/2022,2/11/2022,self,ALL,Allstate Corporation,purchase,"$1,001 - $15,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020574.pdf,FALSE
2022,3/7/2022,2/11/2022,self,GOOGL,Alphabet Inc - Class A,purchase,"$15,001 - $50,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020574.pdf,FALSE
2022,3/7/2022,2/11/2022,self,AMGN,Amgen Inc,purchase,"$1,001 - $15,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020574.pdf,FALSE
2022,3/7/2022,2/17/2022,self,BAFWX,Brown Advisory Sustainable Growth Adv,sale_full,"$1,001 - $15,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020574.pdf,FALSE
2022,3/7/2022,2/11/2022,self,FE,FirstEnergy Corp,purchase,"$1,001 - $15,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020574.pdf,FALSE
2022,3/7/2022,2/23/2022,self,PEAK,Halthpeak Properties Inc,sale_full,"$1,001 - $15,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020574.pdf,FALSE
2022,3/7/2022,2/9/2022,self,HP,HP Inc,sale_full,"$15,001 - $50,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020574.pdf,FALSE
2022,3/7/2022,2/11/2022,self,IMAX,Imax Corporation,purchase,"$1,001 - $15,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020574.pdf,FALSE
2022,3/7/2022,2/11/2022,self,MDT,Medtronic plc Ordinary Shares,purchase,"$1,001 - $15,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020574.pdf,FALSE
2022,3/7/2022,2/23/2022,self,VTR,Ventas Inc,purchase,"$15,001 - $50,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020574.pdf,FALSE
2022,3/7/2022,2/16/2022,,PG,Procter & Gamble Company,purchase,"$1,001 - $15,000",Hon. Lloyd Doggett,TX35,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020576.pdf,FALSE
2022,3/7/2022,2/15/2022,joint,AEG,AEGON NV,purchase,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/17/2022,joint,AM,Antero Midstream Corporation,sale_full,"$50,001 - $100,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/10/2022,joint,AM,Antero Midstream Corporation,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/24/2022,joint,ADM,Archer-Daniels Midland Company,purchase,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/2/2022,joint,T,AT&T Inc,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/24/2022,joint,DISCA,Discovery Inc - Series A,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/11/2022,joint,DUK$A,Duke Energy Corporation Depositary Shares each rep 1/1000th interest of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock,purchase,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/14/2022,joint,DUK$A,Duke Energy Corporation Depositary Shares each rep 1/1000th interest of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock,purchase,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/14/2022,joint,EPD,Enterprise Products Partners LP,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/4/2022,joint,FLO,Flowers Foods Inc,purchase,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/24/2022,joint,FLO,Flowers Foods Inc,purchase,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/10/2022,joint,GIS,General Mills Inc,purchase,"$50,001 - $100,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/22/2022,joint,GSK,GlaxoSmithKline Plc,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/17/2022,joint,KMI,Kinder Morgan Inc,purchase,"$50,001 - $100,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/24/2022,joint,MFC,Manulife Financial Corporation,purchase,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/24/2022,joint,MSFT,Microsoft Corporation,sale_full,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/16/2022,joint,OXBR,Oxbridge Re Holdings Limited - Ordinary Shares,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/2/2022,joint,PSXP,Phillips 66 Partners LP Common Units representing limited partners interest in the Partnership,purchase,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/15/2022,joint,PSXP,Phillips 66 Partners LP Common Units representing limited partners interest in the Partnership,purchase,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/15/2022,joint,PAA,Plains All American Pipeline LP - Common Units representing limited partners interest in the Partnership,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/14/2022,joint,PPL,PPL Corporation,purchase,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/15/2022,joint,SCHZ,Schwab US Aggregate Bond ETF,sale_full,"$50,001 - $100,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/4/2022,joint,TSN,Tyson Foods Inc,purchase,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020543.pdf,FALSE
2022,3/7/2022,2/15/2022,joint,ACN,Accenture plc Class A Ordinary Shares,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020571.pdf,FALSE
2022,3/7/2022,2/14/2022,joint,MMP,Magellan Midstream Partners LP Limited Partnership,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020571.pdf,FALSE
2022,3/7/2022,2/14/2022,joint,OKE,OKEOK Inc,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020571.pdf,FALSE
2022,3/7/2022,2/7/2022,joint,TXN,Texas Instruments Incorprated,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020571.pdf,FALSE
2021,6/1/2021,4/27/2021,,BRP,BRP Group Inc - Class A,sale_full,"$1,000,001 - $5,000,000",Hon. Scott Franklin,FL15,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018831.pdf,FALSE
2021,6/1/2021,4/15/2021,,VAR,Varian Medical Systems Inc,sale_full,"$1,001 - $15,000",Hon. Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018738.pdf,FALSE
2021,4/4/2021,3/24/2021,self,NFLX,Netflix,purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018513.pdf,FALSE
2021,4/4/2021,3/25/2021,self,TOL,Toll Brothers Finance,purchase,"$15,001 - $50,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018513.pdf,FALSE
2021,4/4/2021,3/23/2021,joint,NVDA,NVIDIA Corporation,purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018514.pdf,FALSE
2021,7/7/2021,7/7/2021,,GOLD,Barrick Gold Corporation Common Stock,purchase,"$1,001 - $15,000",Hon. Bob Gibbs,OH07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019045.pdf,FALSE
2021,7/7/2021,6/4/2021,,FB,"Facebook Inc Class A, Call Opt strike @ $350 exp 6/18/21",sale_full,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019035.pdf,FALSE
2021,7/7/2021,6/8/2021,,GNRC,Generac Holdings Inc. Call Opt strike @ $370 exp 7/16/21,sale_full,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019035.pdf,FALSE
2021,7/7/2021,6/1/2021,,GNRC,Generac Holdings Inc. Call Opt strike @ $300 exp 6/18/21,sale_full,"$1,001 - $15,000",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019035.pdf,FALSE
2021,7/7/2021,6/10/2021,,VZ,Verizon,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/10/2021,,PEP,PepsiCo,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/10/2021,,NRG,NRG Energy,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/16/2021,,VZ,Verizon,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/16/2021,,NRG,NRG Energy,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/8/2021,,T,AT&T,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/8/2021,,JNJ,Johnson & Johnson,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/8/2021,,XOM,Exxon Mobil,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/8/2021,,--,United Health,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/9/2021,,XOM,Exxon Mobil,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/10/2021,,XOM,Exxon Mobil,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/14/2021,,BAFWX,Brown Advisory Sustainable Growth Fund Institutional Shares,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/14/2021,,ESGD,I-shares Trust ESG Aware,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/14/2021,,NUGL,Nuveen ESG Large Cap Growth Fund,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/21/2021,,JPM,JP Morgan,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/21/2021,,C,Citigroup,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,7/7/2021,6/21/2021,,--,United Health,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,FALSE
2021,3/4/2021,3/1/2021,self,--,Melvin Capital LP (Hedge Fund),purchase,"$500,001 - $1,000,000",None Kathy Manning,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018325.pdf,FALSE
2021,3/4/2021,3/1/2021,self,--,Seven Bridges Long/Short Equity Fund Ltd. (Hedge Fund),purchase,"$500,001 - $1,000,000",None Kathy Manning,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018325.pdf,FALSE
