transaction_date,ticker,asset_description,type,amount,name,disclosure_date,chamber,first_name,last_name,party,birthday,gender,represents
2018-05-01,AAPL,Apple Inc.,sale_partial,100000,James M Inhofe,2018-05-14,senate,James,Inhofe,Republican,1934-11-17,M,OK
2018-04-26,CHKP,Check Point Software Technologies Ltd.,sale_full,100000,James M Inhofe,2018-05-14,senate,James,Inhofe,Republican,1934-11-17,M,OK
2018-04-16,BLK,"BlackRock, Inc.",sale_partial,50000,James M Inhofe,2018-05-14,senate,James,Inhofe,Republican,1934-11-17,M,OK
2018-04-26,CVS,CVS Health Corporation,purchase,15000,Gary C Peters,2018-05-10,senate,Gary,Peters,Democrat,1958-12-01,M,MI
2018-04-03,V,Visa Inc.,sale_partial,50000,Sheldon Whitehouse,2018-05-10,senate,Sheldon,Whitehouse,Democrat,1955-10-20,M,RI
2018-04-03,CVS,CVS Health Corporation,sale_full,15000,Sheldon Whitehouse,2018-05-10,senate,Sheldon,Whitehouse,Democrat,1955-10-20,M,RI
2018-04-03,CMCSA,Comcast Corporation,sale_full,15000,Sheldon Whitehouse,2018-05-10,senate,Sheldon,Whitehouse,Democrat,1955-10-20,M,RI
2018-04-03,JPM,JPMorgan Chase Co.,sale_partial,15000,Sheldon Whitehouse,2018-05-10,senate,Sheldon,Whitehouse,Democrat,1955-10-20,M,RI
2018-04-03,WPC,W. P. Carey Inc.,sale_full,15000,Sheldon Whitehouse,2018-05-10,senate,Sheldon,Whitehouse,Democrat,1955-10-20,M,RI
2018-04-03,AAPL,Apple Inc.,sale_partial,15000,Sheldon Whitehouse,2018-05-10,senate,Sheldon,Whitehouse,Democrat,1955-10-20,M,RI
2018-04-18,IBM,International Business Machines Corporation,purchase,100000,John Hoeven,2018-05-09,senate,John,Hoeven,Republican,1957-03-13,M,ND
2018-04-25,NVDA,NVIDIA Corporation,purchase,15000,Pat Roberts,2018-05-09,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-04-11,CVX,Chevron Corporation,sale_full,15000,Pat Roberts,2018-05-09,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-04-25,NFLX,"Netflix, Inc.",purchase,50000,Pat Roberts,2018-05-09,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-04-23,NFLX,"Netflix, Inc.",purchase,50000,Pat Roberts,2018-05-09,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-04-11,NFLX,"Netflix, Inc.",sale_full,100000,Pat Roberts,2018-05-09,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-04-23,GDV,The Gabelli Dividend Income Trust,purchase,15000,Roger F Wicker,2018-05-09,senate,Roger,Wicker,Republican,1951-07-05,M,MS
2018-04-27,USG,USG Corporation,sale_partial,15000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-26,USG,USG Corporation,sale_partial,15000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-26,WPX,"WPX Energy, Inc.",sale_partial,15000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-25,GLW,Corning Incorporated,purchase,15000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-24,C,Citigroup Inc.,purchase,15000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-24,GIS,"General Mills, Inc.",purchase,15000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-24,MRK,"Merck Co., Inc.",purchase,15000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-20,CLX,The Clorox Company,purchase,15000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-20,PG,The Procter Gamble Company,purchase,50000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-20,PEP,"PepsiCo, Inc.",purchase,50000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-17,DUK,Duke Energy Corporation,sale_full,50000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-13,USG,USG Corporation,sale_partial,15000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-12,USG,USG Corporation,sale_partial,15000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-09,USG,USG Corporation,sale_partial,15000,David A Perdue ,2018-05-01,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-12,CGNT,"Cogentix Medical, Inc.",sale_partial,50000,Tina Smith,2018-04-20,senate,Tina,Smith,Democrat,1965-06-15,M,WA
2018-04-12,CGNT,"Cogentix Medical, Inc.",sale_full,250000,Tina Smith,2018-04-20,senate,Tina,Smith,Democrat,1965-06-15,M,WA
2018-04-10,CGNT,"Cogentix Medical, Inc.",sale_partial,50000,Tina Smith,2018-04-20,senate,Tina,Smith,Democrat,1965-06-15,M,WA
2018-03-19,FB,"Facebook, Inc.",sale_partial,15000,Sheldon Whitehouse,2018-04-19,senate,Sheldon,Whitehouse,Democrat,1955-10-20,M,RI
2018-03-19,FB,"Facebook, Inc.",sale_partial,50000,Sheldon Whitehouse,2018-04-19,senate,Sheldon,Whitehouse,Democrat,1955-10-20,M,RI
2018-03-19,FB,"Facebook, Inc.",sale_partial,50000,Sheldon Whitehouse,2018-04-19,senate,Sheldon,Whitehouse,Democrat,1955-10-20,M,RI
2018-03-22,REVB,Revere Bank,sale_full,15000,Patrick J Toomey,2018-04-10,senate,Patrick,Toomey,Republican,1961-11-17,M,PA
2018-03-29,CGNT,"Cogentix Medical, Inc.",sale_partial,15000,Tina Smith,2018-04-09,senate,Tina,Smith,Democrat,1965-06-15,M,WA
2018-03-28,FANUY,Fanuc Corporation,sale_full,15000,Shelley M Capito,2018-04-07,senate,Shelley,Capito,Republican,1953-11-26,F,WV
2018-03-28,WFC,Wells Fargo Company,sale_partial,50000,Shelley M Capito,2018-04-07,senate,Shelley,Capito,Republican,1953-11-26,F,WV
2018-04-02,URBN,"Urban Outfitters, Inc.",sale_full,15000,David A Perdue ,2018-04-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-02,URBN,"Urban Outfitters, Inc.",sale_partial,15000,David A Perdue ,2018-04-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-04-02,CZR,Caesars Entertainment Corporation,purchase,15000,David A Perdue ,2018-04-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-03-29,URBN,"Urban Outfitters, Inc.",sale_partial,15000,David A Perdue ,2018-04-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-03-27,DVN,Devon Energy Corporation,purchase,15000,David A Perdue ,2018-04-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-03-20,URBN,"Urban Outfitters, Inc.",sale_partial,15000,David A Perdue ,2018-04-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-03-20,ENTG,"Entegris, Inc.",sale_partial,15000,David A Perdue ,2018-04-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-03-15,EQM,"EQT Midstream Partners, LP",purchase,50000,David A Perdue ,2018-04-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-03-13,WMB,"The Williams Companies, Inc.",sale_partial,50000,David A Perdue ,2018-04-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-03-06,URBN,"Urban Outfitters, Inc.",sale_partial,15000,David A Perdue ,2018-04-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-03-27,DWDP,DowDuPont Inc.,purchase,100000,John Hoeven,2018-03-29,senate,John,Hoeven,Republican,1957-03-13,M,ND
2018-03-27,UPS,"United Parcel Service, Inc.",purchase,100000,John Hoeven,2018-03-29,senate,John,Hoeven,Republican,1957-03-13,M,ND
2018-03-05,DWDP,DowDuPont Inc.,purchase,100000,John Hoeven,2018-03-13,senate,John,Hoeven,Republican,1957-03-13,M,ND
2018-03-05,WMT,Walmart Inc.,purchase,100000,John Hoeven,2018-03-13,senate,John,Hoeven,Republican,1957-03-13,M,ND
2018-03-05,CAT,Caterpillar Inc.,purchase,100000,John Hoeven,2018-03-13,senate,John,Hoeven,Republican,1957-03-13,M,ND
2018-03-09,XLNX,"Xilinx, Inc.",sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,VRTX,Vertex Pharmaceuticals Incorporated,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,VWO,Vanguard FTSE Emerging Markets,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,TMO,Thermo Fisher Scientific Inc.,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,SYK,Stryker Corporation,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,XBI,SPDR S&amp;P Biotech,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,XSD,SPDR S&amp;P Semiconductor,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,RYT,Guggenheim S&amp;P 500 Eq Wt Technology,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,QCOM,QUALCOMM Incorporated,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,ISRG,"Intuitive Surgical, Inc.",sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,INTC,Intel Corporation,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,ITW,Illinois Tool Works Inc.,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,IYT,iShares Transportation Average,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,IQV,IQVIA Holdings Inc.,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,HON,Honeywell International Inc.,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,FDX,FedEx Corporation,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,DHR,Danaher Corporation,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,COST,Costco Wholesale Corporation,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,CSCO,"Cisco Systems, Inc.",sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,CVS,CVS Health Corporation,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,AAPL,Apple Inc.,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,ADI,"Analog Devices, Inc.",sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-03-09,AMGN,Amgen Inc.,sale_partial,15000,John F Reed,2018-03-12,senate,John,Reed,Democrat,1949-11-12,M,RI
2018-02-28,RHHBY,Roche Holding AG,sale_full,15000,Shelley M Capito,2018-03-08,senate,Shelley,Capito,Republican,1953-11-26,F,WV
2018-02-27,STT,State Street Corporation,purchase,15000,Shelley M Capito,2018-03-08,senate,Shelley,Capito,Republican,1953-11-26,F,WV
2018-02-27,MDLZ,"Mondelez International, Inc.",purchase,15000,Shelley M Capito,2018-03-08,senate,Shelley,Capito,Republican,1953-11-26,F,WV
2018-02-27,ICE,"Intercontinental Exchange, Inc.",purchase,15000,Shelley M Capito,2018-03-08,senate,Shelley,Capito,Republican,1953-11-26,F,WV
2018-02-27,OXY,Occidental Petroleum Corporation,sale_full,15000,Shelley M Capito,2018-03-08,senate,Shelley,Capito,Republican,1953-11-26,F,WV
2018-02-27,CERN,Cerner Corporation,sale_full,15000,Shelley M Capito,2018-03-08,senate,Shelley,Capito,Republican,1953-11-26,F,WV
2018-02-21,BUD,Anheuser-Busch InBev SA/NV,purchase,15000,Shelley M Capito,2018-03-08,senate,Shelley,Capito,Republican,1953-11-26,F,WV
2018-02-15,NTRP,"Neurotrope, Inc.",purchase,15000,Patrick J Toomey,2018-03-07,senate,Patrick,Toomey,Republican,1961-11-17,M,PA
2018-02-08,REVB,Revere Bank,sale_full,15000,Patrick J Toomey,2018-03-07,senate,Patrick,Toomey,Republican,1961-11-17,M,PA
2018-02-15,NVDA,NVIDIA Corporation,purchase,15000,Sheldon Whitehouse,2018-03-07,senate,Sheldon,Whitehouse,Democrat,1955-10-20,M,RI
2018-02-08,C,Citigroup Inc.,purchase,15000,Sheldon Whitehouse,2018-03-07,senate,Sheldon,Whitehouse,Democrat,1955-10-20,M,RI
2018-03-02,PODD,Insulet Corporation,sale_partial,250000,Tina Smith,2018-03-06,senate,Tina,Smith,Democrat,1965-06-15,M,WA
2018-02-28,UHAL,AMERCO,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-28,CSCO,"Cisco Systems, Inc.",sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-26,FOXA,"Twenty-First Century Fox, Inc.",sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-26,DISCA,"Discovery Communications, Inc.",sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-23,FOXA,"Twenty-First Century Fox, Inc.",sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-23,DVN,Devon Energy Corporation,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-23,PFE,Pfizer Inc.,sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-22,URBN,"Urban Outfitters, Inc.",sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-22,KN,Knowles Corporation,sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-21,DVN,Devon Energy Corporation,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-20,UPS,"United Parcel Service, Inc.",purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-16,KN,Knowles Corporation,sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-14,KN,Knowles Corporation,sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-13,XOM,Exxon Mobil Corporation,sale_partial,50000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-13,UPS,"United Parcel Service, Inc.",purchase,50000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-13,SU,Suncor Energy Inc.,purchase,50000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-12,BAC,Bank of America Corporation,sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-12,BAC,Bank of America Corporation,sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-12,KN,Knowles Corporation,sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-12,KN,Knowles Corporation,sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-12,UPS,"United Parcel Service, Inc.",purchase,50000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-09,SUN,Sunoco LP,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-09,SUN,Sunoco LP,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-09,XOM,Exxon Mobil Corporation,sale_partial,50000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-09,URBN,"Urban Outfitters, Inc.",sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-09,UPS,"United Parcel Service, Inc.",purchase,100000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-09,SU,Suncor Energy Inc.,purchase,50000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-08,HBI,Hanesbrands Inc.,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-08,RF,Regions Financial Corporation,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-06,SHLX,"Shell Midstream Partners, L.P.",purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-06,SHLX,"Shell Midstream Partners, L.P.",purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-06,AXTA,Axalta Coating Systems Ltd.,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-06,DVN,Devon Energy Corporation,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-06,DVN,Devon Energy Corporation,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-06,FEYE,"FireEye, Inc.",purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-06,GLW,Corning Incorporated,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-06,URBN,"Urban Outfitters, Inc.",sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-06,RF,Regions Financial Corporation,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-06,RF,Regions Financial Corporation,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-05,SHLX,"Shell Midstream Partners, L.P.",purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-05,SUN,Sunoco LP,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-05,GLW,Corning Incorporated,purchase,50000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-05,GLW,Corning Incorporated,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-05,URBN,"Urban Outfitters, Inc.",sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-05,URBN,"Urban Outfitters, Inc.",sale_partial,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-02,CBS,CBS Corporation,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-02,DVN,Devon Energy Corporation,purchase,15000,David A Perdue ,2018-03-05,senate,David,Perdue,Republican,1949-12-10,M,GA
2018-02-20,WMT,Walmart Inc.,purchase,15000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-20,FB,"Facebook, Inc.",purchase,50000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-14,WMT,Walmart Inc.,purchase,15000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,FB,"Facebook, Inc.",sale_full,50000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,AMZN,"Amazon.com, Inc.",sale_full,15000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,FB,"Facebook, Inc.",purchase,50000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,ETY,Eaton Vance Tax-Managed Diversified Equity Income,purchase,15000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,NFLX,"Netflix, Inc.",purchase,100000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,BA,The Boeing Company,purchase,100000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,BAC,Bank of America Corporation,purchase,15000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,BAC,Bank of America Corporation,sale_full,50000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,RTN,Raytheon Company,sale_full,50000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,NFLX,"Netflix, Inc.",sale_full,100000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,BA,The Boeing Company,sale_full,50000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,ETY,Eaton Vance Tax-Managed Diversified Equity Income,purchase,50000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,AAPL,Apple Inc.,purchase,50000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,AMZN,"Amazon.com, Inc.",purchase,50000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,NVDA,NVIDIA Corporation,purchase,50000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,NOC,Northrop Grumman Corporation,purchase,100000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,LMT,Lockheed Martin Corporation,sale_full,50000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,AAPL,Apple Inc.,sale_full,100000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,NVDA,NVIDIA Corporation,sale_full,50000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,NOC,Northrop Grumman Corporation,sale_full,100000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,COST,Costco Wholesale Corporation,sale_full,50000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-05,AMZN,"Amazon.com, Inc.",sale_full,15000,Pat Roberts,2018-03-03,senate,Pat,Roberts,Republican,1935-01-30,M,SD
2018-02-26,LIT,Global X Lithium Battery,sale_full,15000,Thomas R Carper,2018-03-01,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
